INFO 2025-06-08 23:01:32,637 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:01:42,075 basehttp "GET /admin/auth/user/7/change/ HTTP/1.1" 200 22223
INFO 2025-06-09 03:01:42,099 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:01:54,517 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14220
INFO 2025-06-09 03:01:56,960 basehttp "GET /admin/auth/user/1/change/ HTTP/1.1" 200 22189
INFO 2025-06-09 03:01:56,977 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:01:58,853 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14220
INFO 2025-06-09 03:02:01,296 basehttp "GET /admin/auth/user/2/change/ HTTP/1.1" 200 22141
INFO 2025-06-09 03:02:01,310 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:02:04,110 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14220
INFO 2025-06-09 03:02:18,764 basehttp "GET /admin/auth/user/3/change/ HTTP/1.1" 200 22219
INFO 2025-06-09 03:02:18,782 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:02:27,233 basehttp "POST /admin/auth/user/3/change/ HTTP/1.1" 302 0
INFO 2025-06-09 03:02:27,251 basehttp "GET /admin/auth/user/ HTTP/1.1" 200 14421
INFO 2025-06-09 03:02:27,269 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:02:33,375 basehttp "GET /admin/auth/user/3/change/ HTTP/1.1" 200 22227
INFO 2025-06-09 03:02:33,393 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-06-09 03:04:22,111 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_backend/settings.py changed, reloading.
INFO 2025-06-09 03:04:22,538 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:05:20,221 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_backend/settings.py changed, reloading.
INFO 2025-06-09 03:05:20,579 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:05:28,962 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_backend/settings.py changed, reloading.
INFO 2025-06-09 03:05:29,256 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:05:34,561 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_backend/settings.py changed, reloading.
INFO 2025-06-09 03:05:34,753 autoreload Watching for file changes with StatReloader
INFO 2025-06-09 03:05:35,897 autoreload /Users/gaurav/Desktop/Python Project/DjangoMart/drf_backend/drf_backend/settings.py changed, reloading.
